tau_Male	tau_Female	tau_Male_threshold	tau_Female_threshold
FBgn0053404	NA	NA	NA	NA
FBgn0053405	NA	1	NA	high
FBgn0053406	NA	NA	NA	NA
FBgn0053407	0.998501372505379	0.914691845067314	high	high
FBgn0053408	NA	NA	NA	NA
FBgn0053409	NA	NA	NA	NA
FBgn0053410	NA	NA	NA	NA
FBgn0053411	NA	NA	NA	NA
FBgn0053412	NA	NA	NA	NA
FBgn0053413	NA	NA	NA	NA
FBgn0053414	NA	NA	NA	NA
FBgn0053415	NA	NA	NA	NA
FBgn0053416	0.997971907158417	0.893586855189559	high	high
FBgn0053417	NA	NA	NA	NA
FBgn0053418	NA	NA	NA	NA
FBgn0053419	NA	NA	NA	NA
FBgn0053420	NA	NA	NA	NA
FBgn0053421	NA	NA	NA	NA
FBgn0053422	NA	NA	NA	NA
FBgn0053423	1	0.936099972345133	high	high
FBgn0053424	NA	NA	NA	NA
FBgn0053425	NA	NA	NA	NA
FBgn0053426	NA	NA	NA	NA
FBgn0053427	NA	NA	NA	NA
FBgn0053428	1	0.902484058187615	high	high
FBgn0053429	NA	NA	NA	NA
FBgn0053430	NA	NA	NA	NA
FBgn0053431	NA	NA	NA	NA
FBgn0053432	0.976600102406554	0.940972222222222	high	high
FBgn0053433	NA	NA	NA	NA
FBgn0053434	NA	NA	NA	NA
FBgn0053435	NA	NA	NA	NA
FBgn0053436	NA	NA	NA	NA
FBgn0053437	NA	NA	NA	NA
FBgn0053438	NA	NA	NA	NA
FBgn0053439	NA	NA	NA	NA
FBgn0053440	NA	NA	NA	NA
FBgn0053441	0.998064667017482	0.941602779108769	high	high
FBgn0053442	NA	NA	NA	NA
FBgn0053443	0.998262299985046	0.901713709677419	high	high
FBgn0053444	NA	NA	NA	NA
FBgn0053445	NA	NA	NA	NA
FBgn0053446	NA	NA	NA	NA
FBgn0053447	NA	NA	NA	NA
FBgn0053448	NA	NA	NA	NA
FBgn0053449	NA	NA	NA	NA
FBgn0053450	NA	NA	NA	NA
FBgn0053451	NA	NA	NA	NA
FBgn0053452	0.909505703422053	0.958078778135048	high	high
FBgn0053453	0.950892857142857	1	high	high
FBgn0053454	NA	NA	NA	NA
FBgn0053458	0.918244406196213	0.921383647798742	high	high
FBgn0053459	0.98342202210397	0.969351230425056	high	high
FBgn0053460	0.761821219715957	0.662925170068027	low	low
FBgn0053461	1	0.933333333333333	high	high
FBgn0053462	0.94047619047619	0.965625	high	high
FBgn0053463	0.864285714285714	0.812121212121212	high	high
FBgn0053465	0.9824016563147	0.8	high	low
FBgn0053467	1	0.938888888888889	high	high
FBgn0053468	0.72346002621232	0.870577281191806	low	high
FBgn0053469	0.871482683982684	0.914774114774115	high	high
FBgn0053470	1	NA	high	NA
FBgn0053471	0.956140350877193	0.854166666666667	high	high
FBgn0053474	0.668356034209693	0.533333333333333	low	low
FBgn0053475	0.888766032728881	0.874366767983789	high	high
FBgn0053476	0.915384615384615	0.872101449275362	high	high
FBgn0053477	0.9375	0.882890855457227	high	high
FBgn0053481	0.837750932670101	0.88723392933163	low	high
FBgn0053483	0.901960784313726	0.969230769230769	high	high
FBgn0053487	NA	NA	NA	NA
FBgn0053489	0.996894867584523	0.975555555555556	high	high
FBgn0053490	0.996081562461614	0.943333333333333	high	high
FBgn0053491	NA	NA	NA	NA
FBgn0053493	0.913090360146646	0.816643757159221	high	high
FBgn0053494	0.829974476623242	0.77843137254902	low	low
FBgn0053496	NA	NA	NA	NA
FBgn0053497	0.98118609406953	0.8875	high	high
FBgn0053498	NA	NA	NA	NA
FBgn0053499	0.98982683982684	1	high	high
FBgn0053500	0.917525773195876	0.928205128205128	high	high
FBgn0053502	NA	NA	NA	NA
FBgn0053503	1	1	high	high
FBgn0053504	NA	NA	NA	NA
FBgn0053505	0.574891774891775	0.759267840593142	low	low
FBgn0053506	0.513872491145218	0.500382592061215	low	low
FBgn0053508	0.973978494623656	0.986599099099099	high	high
FBgn0053509	0.961063017427135	0.995784473801395	high	high
FBgn0053510	0.981694775812423	0.968213604577241	high	high
FBgn0053511	0.992692164699322	0.990611439842209	high	high
FBgn0053512	0.920445392087183	0.922683923705722	high	high
FBgn0053513	0.861188630490956	0.876365054602184	high	high
FBgn0053514	0.982613853095781	0.979536887452881	high	high
FBgn0053516	0.894252873563218	0.902552204176334	high	high
FBgn0053517	0.938832733046745	0.941954794673828	high	high
FBgn0053519	0.793767123287671	0.840464118564743	low	high
FBgn0053523	0.78783197771087	0.846568041128948	low	high
FBgn0053526	0.45480109739369	0.431339557099436	low	low
FBgn0053527	0.913761174968072	0.950048530227399	high	high
FBgn0053530	0.994194940941613	0.792019774011299	high	low
FBgn0053531	0.903666666666667	0.905794902912621	high	high
FBgn0053532	0.989376328844791	0.938009359480453	high	high
FBgn0053533	0.985558026548059	0.977403642364055	high	high
FBgn0053534	NA	NA	NA	NA
FBgn0053535	NA	NA	NA	NA
FBgn0053536	1	1	high	high
FBgn0053537	NA	NA	NA	NA
FBgn0053538	NA	NA	NA	NA
FBgn0053539	NA	NA	NA	NA
FBgn0053542	0.772727272727273	0.830236486486487	low	high
FBgn0053543	0.902935926632609	0.91519313304721	high	high
FBgn0053544	0.849252418645559	0.907991803278689	low	high
FBgn0053547	0.831570792175092	0.851464779460171	low	high
FBgn0053548	0.971012911438443	0.975537291292949	high	high
FBgn0053551	NA	NA	NA	NA
FBgn0053552	0.969504494465493	0.781859410430839	high	low
FBgn0053554	0.61239301609038	0.573411627069834	low	low
FBgn0053556	0.722617763394462	0.696757649513213	low	low
FBgn0053557	0.978433771795656	0.939930555555556	high	high
FBgn0053558	0.481730553687514	0.354131355932203	low	low
FBgn0053626	0.964285714285714	1	high	high
FBgn0053627	1	NA	high	NA
FBgn0053629	0.908730158730159	0.984761904761905	high	high
FBgn0053630	0.943609022556391	0.947619047619048	high	high
FBgn0053631	0.964285714285714	1	high	high
FBgn0053632	0.881428571428571	0.913675213675214	high	high
FBgn0053635	0.780685745350056	0.38546209761163	low	low
FBgn0053639	0.853412544901907	0.862477558348294	low	high
FBgn0053640	0.786830357142857	0.8098223615465	low	high
FBgn0053641	0.720392989909718	0.707152496626181	low	low
FBgn0053642	0.654986522911051	0.768612191958496	low	low
FBgn0053643	0.747359644246804	0.657222222222222	low	low
FBgn0053644	0.753354380426204	0.763869463869464	low	low
FBgn0053645	0.659765355417529	0.690972222222222	low	low
FBgn0053647	0.990476190476191	0.846666666666667	high	high
FBgn0053648	0.571428571428571	0.855555555555556	low	high
FBgn0053653	0.851275805371171	0.875461652630126	low	high
FBgn0053654	0.868038740920097	0.936329588014981	high	high
FBgn0053658	0.880952380952381	0.916666666666667	high	high
FBgn0053664	1	NA	high	NA
FBgn0053665	0.996943151188434	0.886206896551724	high	high
FBgn0053666	0.996005291005291	0.897478991596639	high	high
FBgn0053667	0.996411311857651	0.938211382113821	high	high
FBgn0053668	0.995655859292223	0.910798122065728	high	high
FBgn0053669	0.995090582215461	1	high	high
FBgn0053673	0.988801452784504	0.849751243781095	high	high
FBgn0053679	0.867076631977294	0.818238993710692	high	high
FBgn0053680	0.952380952380952	0.929166666666667	high	high
FBgn0053687	0.959726443768997	0.909401709401709	high	high
FBgn0053688	0.944805194805195	0.842666666666667	high	high
FBgn0053689	0.958163265306123	0.901960784313726	high	high
FBgn0053690	0.920265780730897	0.938888888888889	high	high
FBgn0053696	0.861467889908257	0.895456015523933	high	high
FBgn0053700	0.892857142857143	0.883333333333333	high	high
FBgn0053701	1	1	high	high
FBgn0053702	0.978571428571429	0.925	high	high
FBgn0053703	0.869047619047619	0.971428571428571	high	high
FBgn0053704	0.997388316683046	0.954471544715447	high	high
FBgn0053710	0.974608940618282	0.724929971988795	high	low
FBgn0053721	0.975155279503106	0.925	high	high
FBgn0053723	0.985011229372132	0.801826484018265	high	low
FBgn0053725	0.667857142857143	0.830081300813008	low	high
FBgn0053727	NA	NA	NA	NA
FBgn0053728	NA	NA	NA	NA
FBgn0053729	NA	NA	NA	NA
FBgn0053730	NA	NA	NA	NA
FBgn0053731	NA	NA	NA	NA
FBgn0053732	NA	NA	NA	NA
FBgn0053733	NA	NA	NA	NA
FBgn0053734	NA	NA	NA	NA
FBgn0053735	NA	NA	NA	NA
FBgn0053736	NA	NA	NA	NA
FBgn0053737	NA	NA	NA	NA
FBgn0053738	NA	NA	NA	NA
FBgn0053739	NA	NA	NA	NA
FBgn0053740	NA	NA	NA	NA
FBgn0053741	NA	NA	NA	NA
FBgn0053742	NA	NA	NA	NA
FBgn0053743	NA	NA	NA	NA
FBgn0053744	NA	NA	NA	NA
FBgn0053745	NA	NA	NA	NA
FBgn0053746	NA	NA	NA	NA
FBgn0053752	0.763466042154567	0.89136786188579	low	high
FBgn0053757	0.728813559322034	0.840682414698163	low	high
FBgn0053758	0.610182370820669	0.795555555555556	low	low
FBgn0053764	0.892857142857143	NA	high	NA
FBgn0053766	1	0.926666666666667	high	high
FBgn0053767	1	0.933333333333333	high	high
FBgn0053768	0.976190476190476	1	high	high
FBgn0053769	0.928571428571429	NA	high	NA
FBgn0053770	NA	1	NA	high
FBgn0053771	0.976190476190476	NA	high	NA
FBgn0053772	1	1	high	high
FBgn0053773	0.996788086721659	0.877777777777778	high	high
FBgn0053774	0.725871814481746	0.705773563334342	low	low
FBgn0053775	0.875878220140515	0.863768115942029	high	high
FBgn0053777	0.906954887218045	0.96429199648197	high	high
FBgn0053783	0.904761904761905	0.968627450980392	high	high
FBgn0053784	0.976267880364109	0.977341597796143	high	high
FBgn0053792	0.905328798185941	0.942616033755274	high	high
FBgn0053795	0.638655462184874	0.872249589490969	low	high
FBgn0053796	0.9375	0.665151515151515	high	low
FBgn0053797	0.936309523809524	0.923809523809524	high	high
FBgn0053798	0.94973544973545	0.981818181818182	high	high
FBgn0053801	0.696296296296296	0.8623046875	low	high
FBgn0053802	NA	NA	NA	NA
FBgn0053803	NA	NA	NA	NA
FBgn0053804	1	1	high	high
FBgn0053805	0.937321937321937	0.854605263157895	high	high
FBgn0053806	NA	NA	NA	NA
FBgn0053807	0.983333333333333	0.923611111111111	high	high
FBgn0053808	NA	NA	NA	NA
FBgn0053809	NA	NA	NA	NA
FBgn0053810	NA	NA	NA	NA
FBgn0053811	NA	NA	NA	NA
FBgn0053812	NA	NA	NA	NA
FBgn0053813	NA	NA	NA	NA
FBgn0053814	NA	NA	NA	NA
FBgn0053815	NA	NA	NA	NA
FBgn0053816	NA	NA	NA	NA
FBgn0053817	NA	NA	NA	NA
FBgn0053818	NA	NA	NA	NA
FBgn0053819	NA	NA	NA	NA
FBgn0053820	NA	NA	NA	NA
FBgn0053821	NA	NA	NA	NA
FBgn0053822	NA	NA	NA	NA
FBgn0053823	NA	NA	NA	NA
FBgn0053824	NA	NA	NA	NA
FBgn0053825	NA	NA	NA	NA
FBgn0053826	NA	NA	NA	NA
FBgn0053827	NA	NA	NA	NA
FBgn0053828	NA	NA	NA	NA
FBgn0053829	NA	NA	NA	NA
FBgn0053830	NA	NA	NA	NA
FBgn0053831	NA	NA	NA	NA
FBgn0053832	NA	NA	NA	NA
FBgn0053833	NA	NA	NA	NA
FBgn0053834	0.942857142857143	0.913602941176471	high	high
FBgn0053835	NA	NA	NA	NA
FBgn0053836	NA	NA	NA	NA
FBgn0053837	NA	NA	NA	NA
FBgn0053838	NA	NA	NA	NA
FBgn0053839	NA	NA	NA	NA
FBgn0053840	NA	NA	NA	NA
FBgn0053841	NA	NA	NA	NA
FBgn0053842	NA	NA	NA	NA
FBgn0053843	NA	NA	NA	NA
FBgn0053844	NA	NA	NA	NA
FBgn0053845	NA	NA	NA	NA
FBgn0053846	NA	NA	NA	NA
FBgn0053847	NA	NA	NA	NA
FBgn0053848	NA	NA	NA	NA
FBgn0053849	NA	NA	NA	NA
FBgn0053850	NA	NA	NA	NA
FBgn0053851	NA	NA	NA	NA
FBgn0053852	NA	NA	NA	NA
FBgn0053853	NA	NA	NA	NA
FBgn0053854	NA	NA	NA	NA
FBgn0053855	NA	NA	NA	NA
FBgn0053856	NA	NA	NA	NA
FBgn0053857	NA	NA	NA	NA
FBgn0053858	NA	NA	NA	NA
FBgn0053859	NA	NA	NA	NA
FBgn0053860	NA	NA	NA	NA
FBgn0053861	1	0.942073170731707	high	high
FBgn0053862	NA	NA	NA	NA
FBgn0053863	NA	NA	NA	NA
FBgn0053864	NA	NA	NA	NA
FBgn0053865	NA	NA	NA	NA
FBgn0053866	NA	NA	NA	NA
FBgn0053867	0.765587013967535	0.942356674700024	low	high
FBgn0053868	0.472659415653657	0.840578195434056	low	high
FBgn0053869	NA	NA	NA	NA
FBgn0053870	NA	NA	NA	NA
FBgn0053871	NA	NA	NA	NA
FBgn0053872	NA	NA	NA	NA
FBgn0053873	NA	NA	NA	NA
FBgn0053874	NA	NA	NA	NA
FBgn0053875	NA	NA	NA	NA
FBgn0053876	NA	NA	NA	NA
FBgn0053877	NA	NA	NA	NA
FBgn0053878	NA	NA	NA	NA
FBgn0053879	NA	NA	NA	NA
FBgn0053880	NA	NA	NA	NA
FBgn0053881	NA	NA	NA	NA
FBgn0053882	NA	NA	NA	NA
FBgn0053883	NA	NA	NA	NA
FBgn0053884	NA	NA	NA	NA
FBgn0053885	NA	NA	NA	NA
FBgn0053886	NA	NA	NA	NA
FBgn0053887	NA	NA	NA	NA
FBgn0053888	NA	NA	NA	NA
FBgn0053889	NA	NA	NA	NA
FBgn0053890	NA	NA	NA	NA
FBgn0053891	NA	NA	NA	NA
FBgn0053892	NA	NA	NA	NA
FBgn0053893	NA	NA	NA	NA
FBgn0053894	NA	NA	NA	NA
FBgn0053895	NA	NA	NA	NA
FBgn0053896	NA	NA	NA	NA
FBgn0053897	NA	NA	NA	NA
FBgn0053898	NA	NA	NA	NA
FBgn0053899	NA	NA	NA	NA
FBgn0053900	NA	NA	NA	NA
FBgn0053901	NA	NA	NA	NA
FBgn0053902	NA	NA	NA	NA
FBgn0053903	NA	NA	NA	NA
FBgn0053904	NA	NA	NA	NA
FBgn0053905	NA	NA	NA	NA
FBgn0053906	NA	NA	NA	NA
FBgn0053907	0.964444444444444	0.892857142857143	high	high
FBgn0053908	NA	NA	NA	NA
FBgn0053909	NA	NA	NA	NA
FBgn0053910	NA	NA	NA	NA
FBgn0053912	1	0.92	high	high
FBgn0053914	0.748142031379026	0.842666666666667	low	high
FBgn0053919	0.744360902255639	0.641176470588235	low	low
FBgn0053920	0.777310924369748	0.945882352941176	low	high
FBgn0053922	0.952380952380952	0.96984126984127	high	high
FBgn0053923	0.94743935309973	1	high	high
FBgn0053926	0.81585280160174	0.890571912813843	low	high
FBgn0053927	0.568394925537783	0.849079293498685	low	high
FBgn0053928	0.817042606516291	0.840860215053764	low	high
FBgn0053929	1	NA	high	NA
FBgn0053958	0.838095238095238	0.886538461538462	low	high
FBgn0053963	0.788892148235064	0.77023632457445	low	low
FBgn0053964	0.631789301086288	0.58628442945475	low	low
FBgn0053965	0.987173913043478	0.985718571857186	high	high
FBgn0053966	0.986191286382694	0.978694158075601	high	high
FBgn0053969	0.706059443911793	0.408992248062016	low	low
FBgn0053970	0.903381507883868	0.923083153347732	high	high
FBgn0053971	0.496224379719525	0.474385245901639	low	low
FBgn0053977	0.462377100422453	0.539696928077645	low	low
FBgn0053978	0.854874254602022	0.751490841021527	low	low
FBgn0053983	0.772727272727273	0.763671875	low	low
FBgn0053985	0.919642857142857	0.896296296296296	high	high
FBgn0053986	0.888888888888889	0.905128205128205	high	high
FBgn0053987	0.992051168293404	0.8768	high	high
FBgn0053988	0.882940059669108	0.888718011811024	high	high
FBgn0053993	0.846521508231545	0.935843137254902	low	high
FBgn0053995	0.825231594344222	0.857450076804916	low	high
FBgn0053998	0.742567077592458	0.860122699386503	low	high
FBgn0054001	0.814748579844309	0.673303615651312	low	low
FBgn0054002	0.997743340487312	0.766666666666667	high	low
FBgn0054003	0.871335525891533	0.795604066985646	high	low
FBgn0054005	0.983630952380952	0.993385267186005	high	high
FBgn0054006	0.976190476190476	0.988888888888889	high	high
FBgn0054007	0.805494505494506	0.84031007751938	low	high
FBgn0054008	0.718334297281666	0.678769230769231	low	low
FBgn0054010	0.907996406109614	0.890479876160991	high	high
FBgn0054011	0.980654761904762	0.981609195402299	high	high
FBgn0054012	0.99718033954648	0.874193548387097	high	high
FBgn0054015	0.626067582621612	0.401114206128134	low	low
FBgn0054021	0.996594505802695	0.969047619047619	high	high
FBgn0054023	NA	NA	NA	NA
FBgn0054024	0.940993788819876	0.848888888888889	high	high
FBgn0054025	0.984829329962073	0.783333333333333	high	low
FBgn0054026	0.995863059127423	0.991275291193497	high	high
FBgn0054027	0.983643210167098	0.758024691358025	high	low
FBgn0054028	0.88515406162465	0.934875444839858	high	high
FBgn0054029	0.992054803090494	1	high	high
FBgn0054030	0.974224552206204	0.935294117647059	high	high
FBgn0054031	0.995954977136827	0.996608920014744	high	high
FBgn0054033	0.997608553114268	0.978494623655914	high	high
FBgn0054034	0.996805203814738	0.870444706808343	high	high
FBgn0054038	0.848739495798319	0.944444444444444	low	high
FBgn0054039	0.749523483700699	0.44390243902439	low	low
FBgn0054040	0.998111909464416	0.99640933572711	high	high
FBgn0054041	0.998057463140823	0.903846153846154	high	high
FBgn0054043	0.998731893201433	0.99885808306395	high	high
FBgn0054044	0.860627177700348	0.948070175438597	high	high
FBgn0054045	0.913702056698166	0.597619047619048	high	low
FBgn0054046	0.829493087557604	0.882170542635659	low	high
FBgn0054047	0.916666666666667	0.942857142857143	high	high
FBgn0054049	0.997792978455962	0.979487179487179	high	high
FBgn0054051	0.997726030469089	0.61882951653944	high	low
FBgn0054052	0.910714285714286	0.966666666666667	high	high
FBgn0054054	0.76094333220224	0.734469403563129	low	low
FBgn0054056	0.79903920331019	0.887072412261217	low	high
FBgn0054057	0.989264125843116	0.813458528951487	high	high
FBgn0058002	0.631610471056618	0.514849154167523	low	low
FBgn0058005	0.909090909090909	0.890476190476191	high	high
FBgn0058006	0.845288432497735	0.793673770272081	low	low
FBgn0058042	0.783446008951884	0.33963893541783	low	low
FBgn0058045	0.361676297988622	0.39937438452181	low	low
FBgn0058053	0.996083959899749	0.884444444444444	high	high
FBgn0058064	0.991092669432918	1	high	high
FBgn0058068	0.946428571428571	0.783333333333333	high	low
FBgn0058100	0.826857142857143	0.774112256586483	low	low
FBgn0058160	0.581874989181423	0.475253342927385	low	low
FBgn0058172	0.997302461503878	0.914285714285714	high	high
FBgn0058178	0.75752541770878	0.826169308078856	low	high
FBgn0058182	0.911290322580645	0.959259259259259	high	high
FBgn0058191	0.374109347442681	0.302333746385791	low	low
FBgn0058196	0.38158157093674	0.515728528082234	low	low
FBgn0058198	0.989398071678255	0.991670778644034	high	high
FBgn0058263	0.4837102014295	0.545407458563536	low	low
FBgn0058298	0.855868863597758	0.86437908496732	low	high
FBgn0058354	0.947023809523809	0.834188034188034	high	high
FBgn0058439	0.3552989858708	0.457359974967592	low	low
FBgn0058441	NA	NA	NA	NA
FBgn0058461	0.933673469387755	0.926666666666667	high	high
FBgn0058469	0.481415049612546	0.743208916060841	low	low
FBgn0058470	0.894967720576064	0.927496077112755	high	high
FBgn0060291	1	0.924194033773015	high	high
FBgn0060292	0.99200512194057	0.840609895223513	high	high
FBgn0060296	0.787553985080487	0.804998841519926	low	high
FBgn0061188	0.990466303313435	0.9453125	high	high
FBgn0061196	0.996029816885432	0.857407407407407	high	high
FBgn0061197	0.997265597890208	0.969972451790634	high	high
FBgn0061198	0.8061429033301	0.570011653830563	low	low
FBgn0061200	0.380227120908484	0.551443260654113	low	low
FBgn0061209	0.987341772151899	0.979166666666667	high	high
FBgn0061356	0.966082377399508	0.965873299928418	high	high
FBgn0061359	0.852478134110787	0.855359246171967	low	high
FBgn0061360	0.664586345992846	0.531426969442108	low	low
FBgn0061361	0.467998919794761	0.610459081836327	low	low
FBgn0061362	0.467998919794761	0.610459081836327	low	low
FBgn0061435	0.996550225076778	0.826506024096386	high	high
FBgn0061469	0.912423035132198	0.563229056203606	high	low
FBgn0061476	0.966043613707165	0.883950617283951	high	high
FBgn0061492	0.868372306281522	0.570357142857143	high	low
FBgn0061515	0.766734918884864	0.731700211864407	low	low
FBgn0062411	0.987746460235543	0.879807692307692	high	high
FBgn0062412	0.805052027269465	0.927699916483975	low	high
FBgn0062413	0.337650602409639	0.406346834882691	low	low
FBgn0062440	0.385383368079685	0.500160073989755	low	low
FBgn0062442	0.595846116658299	0.36111692661991	low	low
FBgn0062449	0.905016881198565	0.319033816425121	high	low
FBgn0062517	0.996380090497738	0.816666666666667	high	high
FBgn0062565	0.955555555555556	0.9375	high	high
FBgn0062928	0.848438003220612	0.66828202204485	low	low
FBgn0062961	0.855156271513149	0.909278391798815	low	high
FBgn0062978	0.613471660316588	0.701269188425666	low	low
FBgn0063083	0.989340851120956	0.950471698113208	high	high
FBgn0063127	0.840251572327044	0.956567796610169	low	high
FBgn0063261	0.997538646878911	0.996713615023474	high	high
FBgn0063298	0.865344041380249	0.56333917104495	high	low
FBgn0063368	0.945920581852308	0.950014247720365	high	high
FBgn0063373	0.986180855767732	NA	high	NA
FBgn0063374	NA	0.984924152876281	NA	high
FBgn0063375	1	0.969912104505891	high	high
FBgn0063376	1	0.961041902028437	high	high
FBgn0063377	1	0.983832051170656	high	high
FBgn0063378	1	NA	high	NA
FBgn0063379	NA	0.977908869932123	NA	high
FBgn0063380	1	NA	high	NA
FBgn0063381	1	NA	high	NA
FBgn0063382	0.915563843607258	0.742223605415609	high	low
FBgn0063383	0.908417693326255	0.782883808743314	high	low
FBgn0063384	0.899977399327298	0.781124494941823	high	low
FBgn0063385	0.959304973033307	0.724576683925932	high	low
FBgn0063386	NA	NA	NA	NA
FBgn0063387	1	1	high	high
FBgn0063388	1	0.938900339899363	high	high
FBgn0063389	NA	0.942790653777185	NA	high
FBgn0063391	0.894224845163592	0.818370648043545	high	high
FBgn0063392	0.648505428768362	0.555094434952913	low	low
FBgn0063449	0.545904938845023	0.671250412950116	low	low
FBgn0063485	0.919261442837229	0.584534101825168	high	low
FBgn0063491	0.651333518045336	0.622235205358457	low	low
FBgn0063492	0.926426082754762	0.847120535714286	high	high
FBgn0063493	0.877152924594785	0.8772741210139	high	high
FBgn0063494	0.791769647285056	0.82652684836656	low	high
FBgn0063495	0.822749457700651	0.790056456743003	low	low
FBgn0063496	0.977553472722903	0.988758497152306	high	high
FBgn0063497	0.786058320891431	0.758223684210526	low	low
FBgn0063498	0.884334272300469	0.904879607210116	high	high
FBgn0063499	0.996403459647813	0.997561988555959	high	high
FBgn0063649	0.561826145552561	0.758884200656353	low	low
FBgn0063667	0.89886384801639	0.801433691756272	high	low
FBgn0063670	0.469605983986515	0.502194129613484	low	low
FBgn0063923	0.808797164894726	0.767375518672199	low	low
FBgn0063924	0.778703703703704	0.884191176470588	low	high
FBgn0064115	0.484524635669674	0.542518587360595	low	low
FBgn0064116	0.382824063896827	0.365456174200662	low	low
FBgn0064117	0.661797752808989	0.332853618421053	low	low
FBgn0064119	0.953693644758284	0.823809523809524	high	high
FBgn0064123	0.950887021475257	0.967983128834356	high	high
FBgn0064126	0.866857641051189	0.393087903831705	high	low
FBgn0064225	0.509977960543998	0.336865191132275	low	low
FBgn0064227	0.893734992359747	0.876442307692308	high	high
FBgn0064237	0.825891886550054	0.696579194001874	low	low
FBgn0064766	0.591241464594871	0.634666666666667	low	low
FBgn0064912	0.995173819624263	0.716129032258065	high	low
FBgn0065032	0.929321422974455	0.950117505445374	high	high
FBgn0065035	0.519155354449472	0.448630136986301	low	low
FBgn0065046	0.59711885107197	0.566028310365488	low	low
FBgn0065047	0.898352856694044	0.821258467400508	high	high
FBgn0065048	0.86444519812334	0.743854132636393	high	low
FBgn0065051	0.784210829704392	0.83940298076159	low	high
FBgn0065053	0.734172340245875	0.727101702946351	low	low
FBgn0065055	0.814372974589676	0.860141307530516	low	high
FBgn0065057	NA	1	NA	high
FBgn0065058	0.983846626258311	0.911347112326836	high	high
FBgn0065059	NA	0.993055555555556	NA	high
FBgn0065064	0.656269219893623	0.643659671037763	low	low
FBgn0065066	NA	NA	NA	NA
FBgn0065070	0.950820226244878	0.877172468864076	high	high
FBgn0065071	0.81148441860611	0.84930849914218	low	high
FBgn0065073	0.81146055786436	0.840509271650992	low	high
FBgn0065076	1	0.947339083979307	high	high
FBgn0065080	NA	NA	NA	NA
FBgn0065081	NA	NA	NA	NA
FBgn0065083	NA	NA	NA	NA
FBgn0065084	NA	NA	NA	NA
FBgn0065087	NA	NA	NA	NA
FBgn0065088	0.947364746945899	0.911657559198543	high	high
FBgn0065092	NA	NA	NA	NA
FBgn0065094	NA	NA	NA	NA
FBgn0065095	NA	NA	NA	NA
FBgn0065096	NA	NA	NA	NA
FBgn0065097	NA	NA	NA	NA
FBgn0065098	0.634449906794938	0.674662190249714	low	low
FBgn0065099	0.594165930492509	0.644792395865096	low	low
FBgn0065100	NA	NA	NA	NA
FBgn0065101	NA	NA	NA	NA
FBgn0065102	NA	NA	NA	NA
FBgn0065104	0.893109869646182	0.886986301369863	high	high
FBgn0065105	NA	NA	NA	NA
FBgn0065107	NA	NA	NA	NA
FBgn0065108	0.83015873015873	0.678977272727273	low	low
FBgn0065109	0.747126436781609	0.772727272727273	low	low
FBgn0065110	0.940033500837521	0.833333333333333	high	high
FBgn0066084	0.572533417976113	0.429330805795598	low	low
FBgn0066101	0.762825607064018	0.742526740102171	low	low
FBgn0066114	0.637910944652518	0.589128403630539	low	low
FBgn0066292	0.63812865497076	0.694089248434238	low	low
FBgn0066293	0.848366013071896	0.746126033057851	low	low
FBgn0066303	0.659198734844491	0.429947916666667	low	low
FBgn0066304	0.848945147679325	0.911968085106383	low	high
FBgn0066365	0.930994152046784	0.677083333333333	high	low
FBgn0067052	0.98341384863124	0.952205882352941	high	high
FBgn0067102	0.61499162479062	0.477023319615912	low	low
FBgn0067311	0.934276729559748	0.8125	high	high
FBgn0067312	0.941741741741742	0.951388888888889	high	high
FBgn0067317	0.972083784759841	0.94206204379562	high	high
FBgn0067407	0.985882352941177	0.977941176470588	high	high
FBgn0067622	0.740729483282675	0.453498457979954	low	low
FBgn0067628	0.61154814348647	0.62989368355222	low	low
FBgn0067629	0.309631544925663	0.618728162124388	low	low
FBgn0067779	0.366329346826127	0.304009193054137	low	low
FBgn0067782	0.959731771496477	0.716862416107383	high	low
FBgn0067783	0.422947906253471	0.487765266349069	low	low
FBgn0067861	0.991249658189773	0.924107142857143	high	high
FBgn0067864	0.739540229885057	0.67451065054692	low	low
FBgn0067903	0.954769922632622	0.876387481487255	high	high
FBgn0067905	0.917985902531274	0.944297271129136	high	high
FBgn0069056	0.949262449262449	0.897556117367655	high	high
FBgn0069242	0.889829945529427	0.719292502244837	high	low
FBgn0069354	0.988983367389537	0.76530612244898	high	low
FBgn0069913	0.996458294224391	0.833333333333333	high	high
FBgn0069923	0.612851879797302	0.462697680602993	low	low
FBgn0069938	0.99753448549231	0.963157894736842	high	high
FBgn0069969	0.903573869739283	0.915403976843695	high	high
FBgn0069973	0.977356552824012	0.983973908680381	high	high
FBgn0082582	0.545322009907997	0.546014986376022	low	low
FBgn0082585	0.638987043580683	0.68088503649635	low	low
FBgn0082598	0.57688137755102	0.484394948021156	low	low
FBgn0082831	0.566234887737478	0.524211014851485	low	low
FBgn0082919	1	0.938823410992686	high	high
FBgn0082922	0.870550285470472	0.849672557593987	high	high
FBgn0082923	0.692885925186321	0.560224162910496	low	low
FBgn0082924	NA	1	NA	high
FBgn0082925	0.761397015839995	0.71456913476935	low	low
FBgn0082926	1	0.977487992010526	high	high
FBgn0082927	NA	NA	NA	NA
FBgn0082928	1	0.972194592208245	high	high
FBgn0082929	0.996877094953096	0.894360050495439	high	high
FBgn0082930	1	0.945081693381183	high	high
